Taxa,Max.Rel.Ab,Mean.Rel.Ab,Median.Rel.Ab,Std.dev
Polaribacter sp002163835,0.00059965219050532,2.88220550244383e-05,0,0.000116955109472652
Giesbergeria anulus,0.000292263065985694,2.8803696265802e-05,0,6.54139547432227e-05
Chryseobacterium_A sp002477665,4.09465150292347e-05,2.87712464500375e-06,0,8.28968223363576e-06
Chryseobacterium_A sp001403755,2.30373015243308e-05,2.87603507811084e-06,0,6.56476516539203e-06
Idiomarina donghaiensis,6.35131633562902e-05,2.87527227743665e-06,0,1.21145868713636e-05
B-9 sp003105075,1.89127550959563e-05,2.8732296789369e-06,0,5.4256537059718e-06
Acinetobacter sp000313935,5.2972680709907e-05,2.8717750597933e-06,0,1.08040747576532e-05
UBA6648 sp002455605,7.35436549817353e-05,2.87140702968937e-06,0,1.38985354120015e-05
Patulibacter minatonensis,2.14099205361946e-05,2.87098996850917e-06,0,4.83832881539625e-06
Mucilaginibacter sp002403905,2.85377068534943e-05,2.87041886518197e-06,0,6.97966430438645e-06
Janibacter terrae,0.00032177689687955,2.86921130657768e-05,0,6.52338496267371e-05
Lachnospira rogosae,0.000236896626592037,2.86901514120801e-05,1.8376404530107e-06,5.58295099879654e-05
Gp7-AA10 sp003223695,0.00043640700449899,2.86754895448077e-05,0,8.85148445919698e-05
Cucumibacter marinus,6.60609090384565e-05,2.86727928514704e-06,0,1.24960740178837e-05
BuS5 sp000472805,5.16493229210238e-05,2.86578397494727e-06,0,1.05496590573436e-05
Curvibacter_A sp001797315,0.000220055348669007,2.86354319752923e-05,2.42407165402218e-06,5.14492338536186e-05
Tolumonas lignilytica,0.000316638844716739,2.86287505503881e-05,0,7.8246663743496e-05
Sutterella wadsworthensis_B,2.84929017662138e-05,2.86228471283041e-06,0,6.42813095740731e-06
Lysobacter enzymogenes,5.23088119115027e-05,2.86185115557921e-06,0,1.06777118448979e-05
Leuconostoc lactis_A,4.58508038973183e-05,2.86135381270499e-06,0,9.29434631435251e-06
Nitrosotalea sp900143675,0.000625183571330614,2.85988235042111e-05,0,0.000118962356678926
Collinsella aerofaciens_E,2.32611542667678e-05,2.8595616855972e-06,0,5.69088944789204e-06
Paracoccus saliphilus,4.99478556422723e-05,2.85638628585195e-06,0,9.48788968653521e-06
Corynebacterium glutamicum,3.55045470551451e-05,2.8543240468013e-06,0,8.1062069337592e-06
Sphingomonas sp001897375,2.88148554584874e-05,2.85387894399889e-06,0,7.27657588762136e-06
Fen-1077 sp003141235,3.49138105539497e-05,2.85266083570167e-06,0,8.8344004022144e-06
AR31 sp003221595,0.000193575765105405,2.85244987545686e-05,0,5.54719311070757e-05
Methanosarcina barkeri,4.64133868946077e-05,2.85165359840757e-06,0,9.31320404317727e-06
Simplicispira_B psychrophila,0.000424246208153951,2.85056306230303e-05,2.79742577602853e-06,8.17176256810289e-05
Pseudomonas_E putida_G,3.02579074978346e-05,2.85000741759055e-06,0,8.05118418594259e-06
Gp7-AA10 sp003222375,0.000383665507558287,2.84897777640508e-05,0,8.14605010708224e-05
Micromonospora arborensis,6.52782813132383e-05,2.84883183981206e-06,0,1.2407543748711e-05
GCA-2684405 sp002684405,2.22854109918828e-05,2.84780208684333e-06,0,6.00903618598118e-06
Lawsonibacter sp900066645,7.7751816684075e-05,2.84559237151531e-06,0,1.4682807248929e-05
Humitalea rosea,0.000193172215364161,2.84535266438372e-05,1.03417058326599e-05,4.39683609199872e-05
UBA2775 sp002352445,2.64928967529804e-05,2.84338977798907e-06,0,7.13914982947206e-06
UBA9959 sp001871115,0.000351708080261933,2.83550783001795e-05,0,8.80344405968752e-05
PGYT01 sp002839805,2.79230900732296e-05,2.8328452275142e-06,0,6.60813763599597e-06
DTU024 sp002428405,5.35956044286637e-05,2.83178510487388e-06,0,1.03384343835623e-05
Nitrincola nitratireducens,2.92390071364784e-05,2.83082495715033e-06,0,7.59308230839528e-06
WO2-FULL-40-11 sp001776505,2.66416680356406e-05,2.82993467593915e-06,0,6.56239307407438e-06
Pseudomonas_A sp000765155,3.41973453867849e-05,2.82957775143981e-06,0,7.30036998248859e-06
Paraburkholderia sp001634365,6.11456263588247e-05,2.82856470603078e-06,0,1.16658741578486e-05
Nocardioides sp001426745,0.000224224092030924,2.82692477529484e-05,0,5.27925558226579e-05
Flavobacterium sp003202435,0.000195523358893613,2.82691934337476e-05,1.81879543617102e-06,5.82154503918038e-05
Methylomonas methanica_A,4.2723374994944e-05,2.82593034783382e-06,0,8.45815017877868e-06
Legionella worsleiensis,3.97797215998102e-05,2.82580903177149e-06,0,7.80632534989987e-06
Terracidiphilus sp003156495,0.000303220585384661,2.82520300139286e-05,0,7.84565029248183e-05
Mycobacterium sp900157365,0.000236838084007633,2.82472849458201e-05,0,6.25195521302438e-05
Acidovorax_D sp002797445,0.000222323084013741,2.8247051316843e-05,5.60901944198137e-06,4.82239627069342e-05
Clostridium_AE oryzae,5.61662633728363e-05,2.82372806401352e-06,0,1.09434889477854e-05
Demequina silvatica,4.25571098309399e-05,2.82310901345549e-06,0,9.36974779808462e-06
AV80 sp003134765,0.00031215289019247,2.82181381270797e-05,0,7.85534483600477e-05
Sulfitobacter_C pseudonitzschiae,0.000184230655425457,2.82159349437811e-05,0,4.89258175119098e-05
46-32 sp001898485,2.1892851074605e-05,2.81991072446719e-06,0,5.07215280618932e-06
Streptomyces geranii,0.000272211846817331,2.81579454896542e-05,0,6.59267645734572e-05
Acinetobacter sp002018365,3.51036448442749e-05,2.81570050137196e-06,0,9.15552767325995e-06
Acinetobacter tandoii,0.000287696455579667,2.81552324724077e-05,0,7.58748743553866e-05
Bacteroides caccae,0.000105492787347084,2.81507298494635e-05,1.37647325584824e-05,3.12326609856182e-05
Halorubrum persicum,4.70259501201339e-05,2.81393096964608e-06,0,9.34486531506691e-06
Williamsia limnetica,5.22404690448796e-05,2.81369709425222e-06,0,1.01340093148317e-05
Cellulophaga algicola,4.93022413999928e-05,2.81193743182531e-06,0,1.05612261513277e-05
Frankia sp900197875,3.31502877016715e-05,2.8116912757114e-06,0,7.62684745857961e-06
AA32 sp003223555,0.000243477479781912,2.81142474878335e-05,0,5.64104436764507e-05
Nostoc sp002246015,2.59896299076701e-05,2.8105756456985e-06,0,5.88371020475342e-06
C7867-006 sp001824295,3.97612809957899e-05,2.80906141866304e-06,0,9.25674161607424e-06
SR-FBR-E99 sp002409145,0.000400171478831464,2.80899153531043e-05,0,8.8274792431414e-05
Sphingomonas sp003050745,3.88694464990819e-05,2.80861820027077e-06,0,8.81800013332505e-06
UBA1515 sp002323935,3.80125246755445e-05,2.80788910475968e-06,0,8.93929259407178e-06
UBA5767 sp002418765,5.2714766429204e-05,2.8070671923132e-06,0,1.0006961794903e-05
Hoeflea halophila,4.03799825105633e-05,2.80404009412669e-06,0,7.99104778176892e-06
Mucilaginibacter sp001636615,3.54090419093249e-05,2.80379719529802e-06,0,7.82498090306886e-06
Curvibacter gracilis,0.000134901051149625,2.80214436966854e-05,1.30576142479993e-05,3.91334667525158e-05
20-60-12 sp002255495,0.000167006085952466,2.80147898688249e-05,0,5.1847543869677e-05
Pontibacter ramchanderi,4.1525838994972e-05,2.80036518386403e-06,0,9.11285352400967e-06
OLB17 sp003223025,0.000253377555819325,2.7987682918641e-05,0,6.25672064951098e-05
CG1-02-43-31 sp002783105,4.38711475298837e-05,2.7981585146473e-06,0,8.71596013510606e-06
AV80 sp003218375,0.000529298698237002,2.79695356039332e-05,0,0.000103322829814894
Pseudonocardia sp002583555,4.43139101991791e-05,2.79572523401047e-06,0,9.67501573767951e-06
Methylomicrobium agile,1.94129577055437e-05,2.7952654292782e-06,0,5.4281931138016e-06
Thermocrispum municipale,6.04749482526863e-05,2.79089490569881e-06,0,1.16732829320917e-05
Devosia elaeis,3.33222071503178e-05,2.79077893618252e-06,0,7.2174573715016e-06
Nonlabens sp002831625,5.28176723328521e-05,2.78826589123847e-06,0,1.021542694655e-05
Thiocystis violascens,3.52206518372007e-05,2.78814451680904e-06,0,7.18134566321109e-06
Anaerobacillus isosaccharinicus,4.37032732408663e-05,2.78796529880802e-06,0,1.01110405585467e-05
UBA8499 sp001802125,0.000231258944827929,2.78527414696541e-05,1.70956535569995e-06,5.21808151943346e-05
Microvirga sp000745135,2.13031965921399e-05,2.78482661375328e-06,0,5.78956812245489e-06
Dormibacter sp003244185,0.000330636604553624,2.78383536005281e-05,0,7.30810448560157e-05
PALSA-1353 sp003153655,0.000374094765987404,2.78348476811788e-05,0,7.4232887606529e-05
Ruegeria_E litorea,6.23195360668171e-05,2.78326388368527e-06,0,1.17442472125318e-05
Romboutsia lituseburensis,6.78949153971033e-05,2.78054144528275e-06,0,1.28991049334043e-05
Desulfospira joergensenii,6.79890870520519e-05,2.77991408568436e-06,0,1.28234505977667e-05
Mycobacterium vulneris,7.78317969503995e-05,2.77970703394284e-06,0,1.47088270588595e-05
Thiomicrospira microaerophila,6.61586839907208e-05,2.77959241187384e-06,0,1.25155018609618e-05
Firm-11 sp001604105,2.26985176783848e-05,2.77958067256183e-06,0,6.405664789112e-06
Methylobacillus flagellatus,0.000259865173757905,2.77924292589071e-05,0,7.19697329627073e-05
Paracoccus isoporae,0.000295722641496203,2.77900936158887e-05,0,6.59086628760256e-05
Mycolicibacterium tusciae,0.000200616408671839,2.77704167797613e-05,0,5.55580002974689e-05
Halorubrum tebenquichense,0.000551569477334982,2.77683577045899e-05,0,0.000106066230211433
Methylomonas lenta,0.000339449442747,2.77662174674181e-05,1.31680238117038e-06,6.79497688093437e-05
Sphingobium faniae,0.000203479303213575,2.77624282956607e-05,0,4.93010240255436e-05
Bacillus_AO bogoriensis,6.9606047822765e-05,2.77437042659223e-06,0,1.31592229592332e-05
Desulfuromonas_A thiophila,3.03852463121516e-05,2.77345657584356e-06,0,7.31455403511993e-06
PALSA-1316 sp003153275,0.000244647537933937,2.77247020045389e-05,0,6.35257404780294e-05
Syner-03 sp002306075,6.7011444728127e-05,2.77165711115466e-06,0,1.26632734630652e-05
Sulfurimonas sp002899765,0.000274431372163876,2.77064182538149e-05,0,6.35282491806354e-05
Bosea sp003046175,1.82708720365269e-05,2.76663875730552e-06,0,5.1454338240101e-06
Sanguibacter gelidistatuariae,3.25031939199354e-05,2.76594277960291e-06,0,7.81039597624277e-06
Polaribacter sp002471825,1.66195546127238e-05,2.76512039784899e-06,0,5.10180831539903e-06
Intrasporangium calvum,0.00028424419252228,2.76482172492403e-05,1.07109653150381e-07,6.13397036525272e-05
Prevotella sp002409785,5.93759492330022e-05,2.76432924652675e-06,0,1.13599045765851e-05
Desulforhopalus singaporensis,2.24951547283332e-05,2.76431116865156e-06,5.78605192805013e-07,4.95222413163413e-06
Rhizorhabdus sp000971055,0.000321390273312124,2.76217621136901e-05,0,7.39776365747474e-05
Nonomuraea jiangxiensis,0.000215978204453029,2.75997927332956e-05,0,6.01932701153347e-05
Chryseobacterium balustinum,2.61523557113223e-05,2.75942098579407e-06,0,7.05689682377781e-06
Saccharomonospora_A marina,3.47592225940638e-05,2.75843964335316e-06,0,8.38896157705108e-06
Klebsiella quasivariicola,6.98705640785328e-05,2.75825536168353e-06,0,1.31766163024827e-05
Arthrobacter sp002892795,0.000723508754672912,2.75812711131766e-05,0,0.000136494957273396
Parvularcula bermudensis,4.19253853586651e-05,2.75589143446769e-06,0,8.70387178738653e-06
Halalkalicoccus paucihalophilus,0.000566463809241088,2.754949400139e-05,0,0.000107456528750208
Azotobacter chroococcum,6.07845838020533e-05,2.75447695714686e-06,0,1.14517305368128e-05
XYB12-FULL-50-7 sp001804345,0.00021599825186907,2.75391136578149e-05,0,6.32756889979814e-05
SM1701 sp003234935,2.67264281231179e-05,2.75374236970459e-06,0,7.06850401320088e-06
Fen-1039 sp003157175,0.000231806519565303,2.75272712037189e-05,0,5.812621756172e-05
Pseudooceanicola_A flagellatus,0.000247957659689043,2.75128404266627e-05,0,6.1920762409918e-05
Xenococcus sp000332055,7.4864139559961e-05,2.75107666750188e-06,0,1.41344659420786e-05
Myxococcus fulvus,1.41659624600385e-05,2.750898069339e-06,0,4.32567397881445e-06
Methyloversatilis sp001713355,0.000236255082743838,2.75032709938884e-05,4.39589103239039e-06,5.65606688012763e-05
Sterolibacterium denitrificans,0.000254796532340527,2.74986322449441e-05,7.59443326539389e-06,5.104652050806e-05
FEN-1350 sp003152975,5.1755417470292e-05,2.74941616746027e-06,0,9.73972164774291e-06
HL-12 sp900177545,0.000538904428424766,2.74900868119969e-05,0,0.000101406958024235
Romboutsia ilealis,0.000331531814618742,2.74878883396737e-05,0,6.87507945026039e-05
Nostoc_B sp001698435,7.21864902763367e-05,2.74747287109192e-06,0,1.36183504833676e-05
Pseudopedobacter glucosidilyticus_B,0.000673863709101362,2.74618631083729e-05,0,0.000126995577782844
Pseudoruegeria_D haliotis,4.73907243074324e-05,2.74438564612564e-06,0,9.09171520853819e-06
UBA2262 sp002347185,0.000333901960855633,2.74432072869457e-05,0,7.18457320017222e-05
Schleiferia thermophila,4.76841653248159e-05,2.7435318933748e-06,0,9.19659727016576e-06
Raphidiopsis raciborskii,4.24316708006716e-05,2.7434009677455e-06,0,9.07798874221303e-06
Pseudomonas_E syringae_O,2.98376891613542e-05,2.74077031481377e-06,0,8.16416560855182e-06
Eubacterium_O aggregans,0.000398003262217409,2.73909563664102e-05,0,8.41109435188117e-05
UBA2284 sp001830045,0.00056260640202246,2.73838888430791e-05,2.49781407207592e-07,0.000105836473714766
Pseudomonas_E sp002836515,3.42337703517309e-05,2.73779489807353e-06,0,7.1193511046985e-06
Leclercia sp002902985,0.000559722145250801,2.73755098450878e-05,0,0.0001097594597373
SWB02 sp000974665,2.78546830626885e-05,2.73680609754969e-06,0,6.39221655565031e-06
Polynucleobacter victoriensis,2.86786096310144e-05,2.73581707660603e-06,0,8.06096016645652e-06
Lysobacter sp000426005,0.000418267649468895,2.73536688676255e-05,0,8.2788583008497e-05
RAAP-2 sp003155915,0.000177327474856758,2.7348583124362e-05,0,5.22697395042888e-05
Acinetobacter towneri_A,0.000419214835273229,2.73452558149724e-05,0,8.86820797092538e-05
Nocardioides exalbidus,0.000227281400610804,2.73286265133847e-05,0,5.61127775115869e-05
Lachnospira sp000437735,1.03337429924305e-05,2.73282751824001e-06,2.26305025166462e-06,2.88285068425487e-06
EMTCatB1 sp001950395,0.00025621350991379,2.73255368521006e-05,0,6.32160970445494e-05
Erythrobacter_A sp001678665,0.000507316499907117,2.73207098804972e-05,3.39300858071997e-06,9.66844919792805e-05
Methanosarcina spelaei,4.85138467394731e-05,2.73175792778653e-06,0,9.42793489146548e-06
Bordetella_C sp002119725,4.91517120209859e-05,2.73137390976514e-06,0,1.01323330408173e-05
Paraglaciecola polaris,5.61553090917802e-05,2.72939516522327e-06,0,1.08405981062003e-05
UBA12088 sp000998045,4.62213875761275e-05,2.72875576825871e-06,0,9.63902488373189e-06
Thiopseudomonas sp001513435,4.32692408871878e-05,2.72827705772579e-06,0,8.75163578497681e-06
RF16 sp002452095,0.000723825994449558,2.72680859571069e-05,0,0.000136718045496144
Lenti-02 sp001603055,3.62048883314219e-05,2.72667747661056e-06,0,7.41424276435664e-06
SCGC-AAA027-K21 sp003058465,0.000392963154862722,2.72608561990143e-05,3.25472742725045e-07,7.59959602252502e-05
Microbacterium sp001724425,4.09851677088954e-05,2.7247942602868e-06,0,8.70913460759654e-06
UBA9655 sp001767835,0.000358712851284214,2.72361434539457e-05,0,7.53619730279122e-05
Coprococcus sp000154245,3.5304497263959e-05,2.72328311598457e-06,0,7.42143988568036e-06
Desulfopila aestuarii,0.000423013491935066,2.72268634284439e-05,1.28675270379669e-07,8.3768286868021e-05
Nitrospira_A sp001567445,0.000493039974548477,2.72265319539747e-05,6.11070304615187e-07,9.30695534283913e-05
Candidimonas sp000209655,6.23557480787268e-05,2.72216241969216e-06,0,1.17386207872687e-05
Desulfitibacter alkalitolerans,0.000291673398071,2.72173287476816e-05,0,7.26616176217955e-05
Sphingomonas sp002281535,2.86384270145531e-05,2.72145560886874e-06,0,5.92996839757438e-06
CAG-269 sp000431335,2.05847068737741e-05,2.72111541479196e-06,0,5.64763866523228e-06
Bacillus_G horikoshii_A,4.21246975296272e-05,2.72069829450908e-06,0,1.00498050356256e-05
Anaeromusa burkinensis,5.94881911030079e-05,2.71930429694695e-06,0,1.13519123567615e-05
Roseovarius salinarum,0.000712841591478825,2.71890774424264e-05,0,0.000134471592717639
Pelomonas depolymerans,0.000119875153747635,2.71828011109739e-05,1.23786443944716e-05,3.96607649805753e-05
UBA6019 sp002427995,0.000215149763668395,2.71792852462618e-05,0,5.88855837813651e-05
Symbiobacter mobilis,1.12822167985067e-05,2.71765135977172e-06,1.17478465988767e-06,3.47754712804418e-06
Acinetobacter sp900323515,4.47527819790593e-05,2.71698812397601e-06,0,9.72486227817295e-06
Achromobacter bronchiseptica,2.24843945908566e-05,2.71655081748257e-06,0,5.31481920869495e-06
Fen-1039 sp003141955,0.000222088562515262,2.71510980647597e-05,0,5.19319856754938e-05
Acidocella sp003137135,0.000173554334322568,2.71493680768469e-05,1.55010974673666e-07,4.70661697656048e-05
Paraburkholderia sp900230185,4.1477513081278e-05,2.71477423455682e-06,0,8.72168176844469e-06
Methylobacterium mesophilicum,2.05877656449444e-05,2.71377772707997e-06,0,5.35280507709182e-06
RS62 sp002340675,1.5364998763426e-05,2.71263370609773e-06,0,5.25385363035111e-06
Stenotrophomonas maltophilia_Q,2.73486647710638e-05,2.71053516014773e-06,0,7.00482691251362e-06
UBA4096 sp002422605,0.000492517325584903,2.71033148852436e-05,0,9.91090019513138e-05
Cutibacterium namnetense,0.000202984237351314,2.71031200747574e-05,6.79783128501819e-07,5.41208466519057e-05
Mycobacterium florentinum,7.58860020266396e-05,2.71021435809427e-06,0,1.4341106382388e-05
Microbispora rosea,4.12905610340895e-05,2.70983916480245e-06,0,9.99151085456146e-06
Corynebacterium sputi,6.00324975016385e-05,2.70897183515073e-06,0,1.13953227993227e-05
Phyllobacterium sp900473175,3.18777273962506e-05,2.70848954681886e-06,0,6.566581455799e-06
Bacillus_W sp001940785,6.86030788339643e-05,2.70674284720725e-06,0,1.29565342452017e-05
UBA3376 sp002359055,4.3428557215068e-05,2.70563361243196e-06,0,8.67877287942747e-06
Mycolicibacterium sp001665575,3.48987734713082e-05,2.70424488372769e-06,0,7.69377789869658e-06
UBA6560 sp002434305,0.000188433214304238,2.70387988268314e-05,0,4.81151957459326e-05
Halotalea alkalilenta,3.83592033702278e-05,2.70276913641101e-06,0,7.39867434948641e-06
Hymenobacter sedentarius,0.000450420134315976,2.70206429221433e-05,0,8.89296983339223e-05
Chryseobacterium sp000799515,3.8604104156283e-05,2.70093192170807e-06,0,8.39233636552951e-06
Mycolicibacterium sp000620625,0.000340200273767069,2.69997247539503e-05,0,7.28916585121173e-05
Novosphingobium kunmingense,0.000176098250548861,2.69991435579736e-05,5.0469371081659e-06,5.01652547544021e-05
Aquitalea pelogenes,3.11645562167195e-05,2.69988843818118e-06,0,7.1579421942487e-06
Knoellia subterranea,4.88331758285571e-05,2.69972521697026e-06,0,9.77840723268927e-06
Clostridium_AI populeti,4.72806839259136e-05,2.69949830533086e-06,0,9.47176402400357e-06
Oceanibaculum pacificum,0.000460465267300615,2.69942818366692e-05,0,8.95807480159959e-05
Lactococcus raffinolactis_A,3.56087332593005e-05,2.69907689974606e-06,0,8.12836552719057e-06
Francisella philomiragia,2.83129845173641e-05,2.69813111968248e-06,0,7.08823200001783e-06
Rheinheimera sp002862515,0.000303077457681952,2.69743572194303e-05,0,7.51901467542114e-05
Vulcanococcus sp000179255,2.84124133431454e-05,2.69720427934516e-06,0,7.46250460039928e-06
