MG1,JK1,PK3,sP1R,P5S1,P4B2,P2S1,P4S1,JK2,P4S3,MC2,P4WF,PK1,P5WF,fP2R,P5S2,JK3,fP1R,P3WF,MG2,P4S2,sP2R,P2WF,P3S1,MG3,PK2,sP3R,MC3,MC1,fP3R
MEG_5838|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0
MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0,0,0,0,0,0,0,0
MEG_1491|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|CARA,0,0,0,3587.0,0,0,0,0,2932.0,0,0,0,0,0,0,0,1933.0,0,0,3655.0,0,0,0,0,0,2215.0,3474.0,0,0,0
MEG_855|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0
MEG_6646|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TBTB,0,0,0,1920.0,0,0,0,0,0,0,0,0,0,0,2461.0,0,0,0,0,0,0,1776.0,970.0,0,0,0,0,0,0,0
MEG_5277|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0
MEG_7193|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0,0,0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,33.0,0,0,0,0,0,0,15.0,69.0,0,0,0,38.0,0,0,70.0
MEG_931|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,33.0,0,0,0,0,0,0,0
MEG_5013|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,0,0,0,0,0
MEG_2113|Drugs|Phenicol|Chloramphenicol_phosphotransferase|CPT,0,66.0,0,202.0,0,0,0,0,0,0,0,0,0,0,0,200.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2099|Drugs|betalactams|Class_B_betalactamases|CPHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0,0,515.0,825.0,0,0,571.0,0,485.0,625.0,0,0,0,0,2311.0,939.0,0,1118.0,96.0,0,417.0,1274.0,2722.0,0,0,499.0,1311.0,0,0,1544.0
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0
MEG_5843|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.0,0,0,0,0,0,0,0
MEG_4162|Metals|Sodium_resistance|Sodium_resistance_protein|NHAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.0,0,0,0,0,0,0,0
MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.0,0,0,0,0,0,0,0,1219.0,0,0,0,0,0,0,0
MEG_3129|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.0,0,0,0,0,0,0,0
MEG_2050|Metals|Copper_resistance|Copper_resistance_protein|COPC,0,0,0,0,0,0,93.0,0,146.0,0,0,0,0,0,81.0,0,0,0,0,0,0,68.0,150.0,0,0,0,0,0,0,0
MEG_3879|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,54.0,0,0,124.0,211.0,0,0,0,0,0,219.0,0,0,0,0,405.0,0,0,0,535.0,0,0,0,0,0,0,0,109.0,300.0,0
MEG_5752|Drugs|betalactams|Class_A_betalactamases|PENA,0,0,0,1334.0,0,0,0,0,987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.0,842.0,0,0,0
MEG_7|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,3331.0,5532.0,18042.0,15254.0,12788.0,16392.0,12185.0,19302.0,17700.0,47604.0,4279.0,0,1592.0,0,199376.0,26863.0,7799.0,67086.0,1067.0,23624.0,24012.0,84753.0,38743.0,5710.0,4625.0,15516.0,18677.0,2167.0,5075.0,44981.0
MEG_7289|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|TTGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393.0,0,0,0,0,0,0,2003.0,1407.0,0,0,0,0,0,0,1931.0
MEG_3193|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.0,0,0,0,0,0,0,0
MEG_4046|Drugs|MLS|Macrolide_phosphotransferases|MPHH,0,0,408.0,1334.0,0,0,256.0,0,962.0,0,0,0,0,0,0,0,470.0,0,0,0,0,470.0,0,0,0,712.0,1096.0,0,0,698.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.0,0,0,0,0,0,0,0
MEG_3907|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXD,0,0,1565.0,4266.0,0,0,0,0,3134.0,0,0,0,0,0,9754.0,0,2087.0,0,0,0,0,5260.0,2655.0,0,0,2441.0,3618.0,0,0,4598.0
MEG_6050|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|RCNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,0,0
MEG_1487|Metals|Cadmium_resistance|Cadmium_resistance_regulator|CADR,0,0,0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,0,0,0,0,0,0,0
MEG_4976|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,151.0,0,0,0,0,0,0,0
MEG_4745|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0
MEG_7655|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0
MEG_4515|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.0,0,0,0,0,0,0,0,301.0,0,0,0,0,0,0,0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0
MEG_2731|Drugs|Multi-drug_resistance|Multi-drug_SMR_efflux_regulator|EMRE,0,0,0,785.0,0,0,217.0,0,657.0,0,0,0,0,0,635.0,606.0,354.0,0,0,0,0,0,218.0,0,0,431.0,710.0,0,0,1124.0
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,0,0,0,0,0,0,131.0,0,0,62.0,0,0,0,0,0,0,0,0,2.0,0,981.0,0,8.0,0,0,0,0,0,0,0
MEG_932|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3706.0,8681.0,16428.0,20499.0,7934.0,0,4056.0,11616.0,19031.0,6366.0,0,0,3011.0,0,105620.0,17923.0,12821.0,36677.0,0,17565.0,7968.0,48977.0,15679.0,3308.0,0,18559.0,12971.0,0,4889.0,30132.0
MEG_3694|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0
MEG_3623|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.0,0,0,0,0,0,0,0
MEG_3216|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.0
MEG_4216|Drugs|betalactams|Class_D_betalactamases|NPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.0,0,0,0,0,0,0,274.0,399.0,0,0,0,0,0,0,39.0
MEG_2117|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,0,356.0,628.0,1601.0,0,0,555.0,0,1415.0,5279.0,0,0,0,0,2236.0,1264.0,842.0,391.0,0,2190.0,833.0,1394.0,1572.0,0,0,950.0,1409.0,0,0,1821.0
MEG_2642|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,36.0,0,0,0,0,0,0,15.0
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,0,0,0,0,0,0,0
MEG_6132|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,3603.0,0,0,0,0,0,0,0,0,0,0,4095.0,0,0,0,0,0,0,0,0,0
MEG_7255|Drugs|Glycopeptides|Bleomycin_resistance_protein|TLMB,0,0,0,786.0,0,0,0,0,634.0,0,0,0,0,0,0,0,0,0,0,588.0,0,0,0,0,0,0,682.0,0,0,688.0
MEG_5920|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,0,0,0,0,0
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,0,0,0,0,0,0,0
MEG_7250|Drugs|Mycobacterium_tuberculosis-specific_Drug|Para-aminosalicylic_acid_resistant_mutant|THYA|RequiresSNPConfirmation,0,280.0,778.0,1376.0,0,0,0,364.0,1063.0,0,0,0,0,0,7957.0,1344.0,832.0,0,0,1021.0,0,0,1073.0,0,0,795.0,713.0,0,0,2567.0
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.0,0,0,0,0,0,0,0
MEG_4809|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0
MEG_6086|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,0,0,0,0,211.0,234.0,0,0,0,0,0,0,0,0,0,378.0,0,0,0,0,0,0,0,0,0,304.0,0,0,0,0
MEG_3936|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXW,0,0,1920.0,4870.0,0,0,1306.0,0,3209.0,19909.0,0,0,0,0,10878.0,4213.0,0,0,0,3855.0,2209.0,5487.0,6075.0,0,0,2405.0,4137.0,0,0,4315.0
MEG_3538|Drugs|betalactams|Class_D_betalactamases|LCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,0,0,0,0,0,0,66.0,87.0,0,0,0,0,0,0,0
MEG_293|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0
MEG_3294|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|IDER,0,193.0,240.0,564.0,0,0,328.0,0,503.0,0,0,0,0,0,0,347.0,500.0,0,0,0,0,392.0,205.0,0,0,389.0,582.0,0,0,303.0
MEG_1197|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|BASRS|RequiresSNPConfirmation,0,477.0,696.0,1955.0,0,0,470.0,0,1334.0,0,0,0,0,0,2214.0,784.0,914.0,0,0,1338.0,586.0,1516.0,914.0,0,0,1010.0,1629.0,0,0,3076.0
MEG_2669|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,0,0,0,189.0,0,0,0,0,177.0,0,0,0,0,0,0,0,85.0,0,0,182.0,0,0,0,0,0,99.0,0,0,0,0
MEG_2123|Drugs|betalactams|Class_B_betalactamases|CRD,0,0,0,498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175.0,1408.0,0,0,0,0,0,0,0
MEG_4281|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.0,0,0,0,0,0,0,0
MEG_1766|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,0,0,0,0,0
MEG_822|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,0,0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,1951.0,1198.0,3634.0,4754.0,3302.0,16821.0,10301.0,5448.0,4469.0,11560.0,1589.0,0,693.0,0,19708.0,7056.0,3036.0,7099.0,0,6734.0,12156.0,12190.0,5009.0,1262.0,1245.0,5421.0,12262.0,834.0,1253.0,9929.0
MEG_5977|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,0,0
MEG_6016|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,0,0
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.0,0,0,0,0,0,0,0
MEG_3025|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,0,0,0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.0,0,0,0
MEG_2057|Metals|Copper_resistance|Copper_resistance_protein|COPF,0,0,0,1271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5850|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,0,0,0,0,0,51.0,42.0,0,0,0,0,0,0,53.0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.0,0,0,0,0,0,0,0
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,0,0
MEG_1703|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CHR,0,0,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3905|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXC,0,0,0,592.0,0,0,0,0,406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.0,0,0,0
MEG_7256|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|TLRC,0,1978.0,2854.0,6957.0,0,0,2205.0,0,6024.0,0,0,0,0,0,11603.0,4472.0,3431.0,0,0,6301.0,3320.0,7152.0,0,0,0,3947.0,5894.0,0,0,6535.0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.0,0,0,0,0,0,0,0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.0,0,0,0,0,622.0,0,0,278.0,0,0,0,0,0,0,0
MEG_4063|Drugs|betalactams|Class_B_betalactamases|MSI,0,0,0,833.0,0,0,0,0,699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2095|Metals|Copper_resistance|Copper_resistance_regulator|CORS,0,0,0,1910.0,0,0,0,0,1332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307.0,0,0,0
MEG_2616|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0
MEG_3617|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,32.0,0,0,0,202.0,0,0,33.0
MEG_6123|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.0,0,0,0,0,0,0,0
MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.0,0,0,0,0,721.0,0,489.0,900.0,0,0,0,269.0,0,0,0
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,0,0,1538.0,2061.0,0,0,0,0,2196.0,0,0,0,0,0,7262.0,0,1585.0,2390.0,0,0,0,3636.0,2439.0,0,0,0,1889.0,0,0,2256.0
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,0,0,0,0,0
MEG_804|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0
MEG_2114|Drugs|Phenicol|Chloramphenicol_phosphotransferase|CPT,0,0,0,578.0,0,0,0,0,558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.0,528.0,0,0,0
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.0,0,0,0,0,0,0,302.0,1857.0,0,0,0,0,0,0,0
MEG_1033|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1458|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,0,0,0,306.0,0,0,0,0,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0,224.0,0,0,0
MEG_48|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,996.0,0,0,0,0,636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.0,878.0,0,0,0
MEG_6583|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,0,0,0,0,0,0,20.0
MEG_7252|Drugs|betalactams|Class_A_betalactamases|TLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,0,0,0,0,0,0,0
MEG_3884|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,28.0,0,0,0,148.0,0,0,0,0,0,161.0,0,0,0,123.0,321.0,0,0,0,225.0,0,92.0,140.0,0,0,0,109.0,52.0,162.0,115.0
MEG_2663|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,0,0,123.0,200.0,0,0,0,0,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5381|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.0,0,0,0,0,0,0,0,394.0,0,0,0,0,0,0,0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0,0,0,0,0,0,0,123.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0,0,0,0,0,0,0,0
MEG_2038|Metals|Copper_resistance|Copper_resistance_protein|COPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.0,0,0,0,0,0,0,269.0,145.0,0,0,0,0,0,0,228.0
MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,0,0,0,0,0,0,0
MEG_4867|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,0,0,0,0,0,0,0,67.0,0,0,0,0,0,0,0
MEG_5365|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,912.0,0,0,0,0,0,0,0,0,0,0,650.0,0,0,0,0,0,0,505.0,1264.0,0,0,0,948.0,0,0,0
MEG_6593|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,0,0,0,0,0,0,14.0
MEG_862|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0
MEG_1459|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,0,0,0,240.0,0,0,0,0,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.0,0,0,0
MEG_6526|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,0,0,1542.0,0,0,0,0,1038.0,0,0,0,0,0,2512.0,0,0,0,0,1446.0,0,1547.0,0,0,0,0,1094.0,0,0,0
MEG_1145|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,0,0,0,0,0
MEG_5786|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_regulator|PHOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.0,0,0,0,0,0,0,0
MEG_7073|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,0,0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,0,0,0,0,0
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,143.0,0,0,0,0,0,0,0
MEG_2504|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,0,0,0,0,0
MEG_1186|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXY,0,0,582.0,1837.0,0,0,0,0,1403.0,0,0,0,0,0,1226.0,0,0,0,0,2092.0,530.0,837.0,0,0,0,938.0,1358.0,0,0,1306.0
MEG_3231|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,956.0,2861.0,7365.0,10668.0,2970.0,0,2181.0,4987.0,8226.0,2551.0,1361.0,0,1329.0,0,84747.0,6288.0,6633.0,19341.0,305.0,6278.0,2719.0,37960.0,9056.0,1061.0,0,7180.0,7705.0,0,1898.0,17245.0
MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,0,0,0,0,0,82.0
MEG_3243|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0,0,1244.0,2486.0,0,0,1122.0,0,2010.0,0,0,0,0,0,0,0,2001.0,0,0,0,0,1779.0,0,0,0,1832.0,2424.0,0,0,0
MEG_1557|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.0,0,0,0,0
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.0,0,0,0,0,0,0,0
